study,questionnaire,question,item,template.id,text_de,instruction_de,text,instruction,scale,answer_list,range,concept,filter,goto,description,scripternotes,number,old.template.id,dataset,var_fix
soep-core,soep-core-2016-pb-m34,305,pges07,7421,"Wie oft kam es in den letzten vier Wochen vor, dass Sie jede Menge Energie verspürten?",,How often in the last four weeks did you feel full of energy?,,cat,1756+,,pges07,,,,,,,,
soep-core,soep-core-2016-pb-m34,306,pges08,7422,"Wie oft kam es in den letzten vier Wochen vor, dass Sie starke körperliche Schmerzen hatten?",,How often in the last four weeks did you suffer from severe physical pain?,,cat,1756+,,pges08,,,,,,,,
soep-core,soep-core-2016-pb-m34,307,pges09,7423,"Wie oft kam es in den letzten vier Wochen vor, dass Sie wegen gesundheitlicher Probleme körperlicher Art in Ihrer Arbeit oder Ihren alltäglichen Beschäftigungen weniger geschafft haben als Sie eigentlich wollten?",,"How often in the last four weeks, due to health problems of a physical nature, did you achieve less in your work or everyday activities than you actually intended?",,cat,1756+,,pges09,,,,,,,,
soep-core,soep-core-2016-pb-m34,308,pges10,7424,"Wie oft kam es in den letzten vier Wochen vor, dass Sie wegen gesundheitlicher Probleme körperlicher Art in Ihrer Arbeit oder Ihren alltäglichen Beschäftigungen in der Art Ihrer Tätigkeiten eingeschränkt waren?",,"How often in the last four weeks, due to health problems of a physical nature, have you been restricted in the type of tasks you can perform in your work or everyday activities?",,cat,1756+,,pges10,,,,,,,,
soep-core,soep-core-2016-pb-m34,309,pges11,7425,"Wie oft kam es in den letzten vier Wochen vor, dass Sie wegen seelischer oder emotionaler Probleme in Ihrer Arbeit oder Ihren alltäglichen Beschäftigungen weniger geschafft haben als Sie eigentlich wollten?",,"How often in the last four weeks, due to psychological or emotional problems, did you achieve less in your work or everyday activities than you actually intended?",,cat,1756+,,pges11,,,,,,,,
soep-core,soep-core-2016-pb-m34,310,pges12,7426,"Wie oft kam es in den letzten vier Wochen vor, dass Sie wegen seelischer oder emotionaler Probleme in Ihrer Arbeit oder Ihren alltäglichen Beschäftigungen Ihre Arbeit oder Tätigkeit weniger sorgfältig als sonst gemacht haben?",,"How often in the last four weeks, due to psychological or emotional problems, did you perform your work or everyday activities less carefully than usual?",,cat,1756+,,pges12,,,,,,,,
soep-core,soep-core-2016-pb-m34,311,pges13,7427,"Wie oft kam es in den letzten vier Wochen vor, dass Sie wegen gesundheitlicher oder seelischer Probleme in Ihren sozialen Kontakten, zum Beispiel mit Freunden, Bekannten oder Verwandten, eingeschränkt waren?",,"How often in the last four weeks, due to health or psychological problems, have you been restricted in terms of your social contact to for example friends, acquaintances or relatives?",,cat,1756+,,pges13,,,,,,,,
soep-core,soep-core-2016-pb-m34,312v,,7428,Jetzt geht es um die letzten zwei Wochen. Wie oft fühlten Sie sich in den letzten zwei Wochen durch die folgenden Beschwerden beeinträchtigt?,,Now let's talk about the last two weeks. How often have you felt negatively affected by the following complaints in the last two weeks?,,txt,,,,,,,,,,,
soep-core,soep-core-2016-pb-m34,312,pbes2w1,7429,Wenig Interesse oder Freude an Ihren Tätigkeiten?,,Little interest or pleasure in your activities?,,cat,1757+,,pbes2w1,,,,,,,,
soep-core,soep-core-2016-pb-m34,313,pbes2w2,7430,"Niedergeschlagenheit, Schwermut oder Hoffnungslosigkeit?",,"Low spirits, melancholy or hopelessness?",,cat,1757+,,pbes2w2,,,,,,,,
soep-core,soep-core-2016-pb-m34,314,pbes2w3,7431,"Nervosität, Ängstlichkeit oder Anspannung?",,"Nervousness, anxiety or tension?",,cat,1757+,,pbes2w3,,,,,,,,
soep-core,soep-core-2016-pb-m34,315,pbes2w4,7432,"Nicht in der Lage sein, Sorgen zu stoppen oder zu kontrollieren?",,Unable to stop or control worrying?,,cat,1757+,,pbes2w4,,,,,,,,
soep-core,soep-core-2016-pb-m34,316,pges14,7433,Sind Sie durch ein gesundheitliches Problem bei Tätigkeiten des normalen Alltagslebens eingeschränkt?,,Are you restricted in normal everyday activities by a health problem ?,,cat,1758+,,pges14,,3@321,,,,,,
soep-core,soep-core-2016-pb-m34,317,,12303,Um welche der folgenden Beeinträchtigungen handelt es sich?,Bitte geben Sie alles Zutreffende an!,Which of the following impairments restrict you?,Please select all responses that apply.,txt,,,,,,,,,,,
soep-core,soep-core-2016-pb-m34,317,pgesb1,12303,Hörbehinderung,,Hearing impairment,,bin,,,pgesb1,,,,,,,,
soep-core,soep-core-2016-pb-m34,317,pgesb2,12303,Sprachbehinderung,,Speech impairment,,bin,,,pgesb2,,,,,,,,
soep-core,soep-core-2016-pb-m34,317,pgesb3,12303,Lernbehinderung,,Learning impairment,,bin,,,pgesb3,,,,,,,,
soep-core,soep-core-2016-pb-m34,317,pgesb4,12303,Motorische Behinderung,,Motor disability,,bin,,,pgesb4,,,,,,,,
soep-core,soep-core-2016-pb-m34,317,pgesb5,12303,Allergien,,Allergies,,bin,,,pgesb5,,,,,,,,
soep-core,soep-core-2016-pb-m34,317,pgesb6,12303,Andere Beeinträchtigung,,Other impairment,,bin,,,pgesb6,,,,,,,,
soep-core,soep-core-2016-pb-m34,318,pges15,7435,Haben Sie diese Beeinträchtigung schon länger als ein halbes Jahr?,,Have you had this impairment for longer than six months?,,cat,1687+,,pges15,,,,,,,,
soep-core,soep-core-2016-pb-m34,319,pgesb7,7436,Hat diese Beeinträchtigung Einfluss auf die Art einer möglichen Erwerbstätigkeit?,,Does this impairment affect the type of any possible employment activity?,,cat,1687+,,pgesb7,,,,,,,,
soep-core,soep-core-2016-pb-m34,320,pgesb8,7437,Hat diese Beeinträchtigung Einfluss auf den Umfang einer möglichen Erwerbstätigkeit?,,Does this impairment affect the scope of any possible employment activity?,,cat,1687+,,pgesb8,,,,,,,,
soep-core,soep-core-2016-pb-m34,b042,,7438,"Einstellungen und Persönlichkeitseigenschaften, Kontrollorientierung, Reziprozität, Selbstwertgefühl und Risikoaversion",,"Attitudes and Personality Characteristics, Locus of Control, Reciprocity, Self-esteem, and Risk Aversion",,sec1,,,,,,,,,,,
soep-core,soep-core-2016-pb-m34,321v,,7439,"Als nächstes kommen ein paar Fragen zu Einstellungen, Meinungen und Gefühlen. Einige davon könnten etwas seltsam wirken. Versuchen Sie bitte auch diese Fragen nach Ihrer eigenen Vorstellung und so spontan wie möglich zu beantworten.",,"Next are a couple of questions about attitudes, opinions and feelings. Some of them might seem a little strange to you.  Please also try to answer these questions as they apply to your own situation and as spontaneously as possible.",,txt,,,,,,,,,,,
soep-core,soep-core-2016-pb-m34,321,pgef11,7440,"Wie oft haben Sie das Gefühl, dass Ihnen die Gesellschaft anderer fehlt?",,How often do you feel that you miss the company of others?,,cat,1759+,,pgef11,,,,,,,,
soep-core,soep-core-2016-pb-m34,322,pgef12,7441,"Wie oft haben Sie das Gefühl, außen vor zu sein?",,How often do you feel like an outsider?,,cat,1759+,,pgef12,,,,,,,,
soep-core,soep-core-2016-pb-m34,323,pgef13,7442,"Wie oft haben Sie das Gefühl, dass Sie sozial isoliert sind?",,How often do you feel socially isolated?,,cat,1759+,,pgef13,,,,,,,,
soep-core,soep-core-2016-pb-m34,324,pgef14,7443,"Wie oft haben Sie das Gefühl, dass Sie Menschen aus Ihrem Herkunftsland vermissen?",,How often do you feel that you miss people from your country of origin?,,cat,1759+,,pgef14,,,,,,,,
soep-core,soep-core-2016-pb-m34,325,pna15,7444,Und wie sehr fühlen Sie sich mit Ihrem Herkunftsland verbunden?,,And how strongly do you feel connected with your country of origin?,,cat,1759+,,pna15,,,,,,,,
soep-core,soep-core-2016-pb-m34,326,pgef15,7445,"Hatten Sie bei Ihrer Ankunft in Deutschland das Gefühl, willkommen zu sein?",,Did you feel that you were welcome when you arrived in Germany?,,cat,1760+,,pgef15,,,,,,,,
soep-core,soep-core-2016-pb-m34,327,pgef16,7446,Und wie ist das jetzt: Fühlen Sie sich heute in Deutschland willkommen?,,And how is it now: Do you feel welcome in Germany now?,,cat,1760+,,pgef16,,,,,,,,
soep-core,soep-core-2016-pb-m34,328v,,7447,"Die folgenden Aussagen kennzeichnen verschiedene Einstellungen zum Leben und zur Zukunft.
In welchem Maße stimmen Sie persönlich den einzelnen Aussagen zu?","Antworten Sie bitte anhand einer Skala.
Der Wert 1 bedeutet: stimme überhaupt nicht zu.
Der Wert 7 bedeutet: stimme voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.","The following statements indicate various attitudes to life and to the future.
To what extent do you agree with the individual statements ?","Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",txt,,,,,,,,,,,
soep-core,soep-core-2016-pb-m34,328,pzu01,7448,"Wie mein Leben verläuft, hängt von mir selbst ab.","Der Wert 1 bedeutet: stimme überhaupt nicht zu.
Der Wert 7 bedeutet: stimme voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.",My life's direction depends on me.,"Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1761+,,pzu01,,,,,,,,
soep-core,soep-core-2016-pb-m34,329,pzu02,7449,"Im Vergleich mit anderen habe ich nicht das erreicht, was ich verdient habe.","Der Wert 1 bedeutet: stimme überhaupt nicht zu.
Der Wert 7 bedeutet: stimme voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.","In comparison with others, I haven't achieved what I deserved to achieve.","Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1761+,,pzu02,,,,,,,,
soep-core,soep-core-2016-pb-m34,330,pzu03,7450,"Was man im Leben erreicht, ist in erster Linie eine Frage von Schicksal oder Glück.","Der Wert 1 bedeutet: stimme überhaupt nicht zu.
Der Wert 7 bedeutet: stimme voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.",What can be achieved in life is mainly a result of fate or luck.,"Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1761+,,pzu03,,,,,,,,
soep-core,soep-core-2016-pb-m34,331,pzu10,7451,"Wenn man sich sozial oder politisch engagiert, kann man die sozialen Verhältnisse beeinflussen.","Der Wert 1 bedeutet: stimme überhaupt nicht zu.
Der Wert 7 bedeutet: stimme voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.","If you are socially or politically active, you can influence social circumstances.","Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1761+,,pzu10,,,,,,,,
soep-core,soep-core-2016-pb-m34,332,pzu04,7452,"Ich mache häufig die Erfahrung, dass andere über mein Leben bestimmen.","Der Wert 1 bedeutet: stimme überhaupt nicht zu.
Der Wert 7 bedeutet: stimme voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.",I often find that other people dictate my life.,"Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1761+,,pzu04,,,,,,,,
soep-core,soep-core-2016-pb-m34,333,pzu05,7453,Erfolg muss man sich hart erarbeiten.,"Der Wert 1 bedeutet: stimme überhaupt nicht zu.
Der Wert 7 bedeutet: stimme voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.",You must work hard to achieve success.,"Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1761+,,pzu05,,,,,,,,
soep-core,soep-core-2016-pb-m34,334,pzu06,7454,"Wenn ich im Leben auf Schwierigkeiten stoße, zweifle ich oft an meinen Fähigkeiten.","Der Wert 1 bedeutet: stimme überhaupt nicht zu.
Der Wert 7 bedeutet: stimme voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.","When I encounter difficulties in life, I often doubt my abilities.","Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1761+,,pzu06,,,,,,,,
soep-core,soep-core-2016-pb-m34,335,pzu07,7455,"Welche Möglichkeiten ich im Leben habe, wird von den sozialen Umständen bestimmt.","Der Wert 1 bedeutet: stimme überhaupt nicht zu.
Der Wert 7 bedeutet: stimme voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.",The options  that I have in life are determined by social circumstances.,"Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1761+,,pzu07,,,,,,,,
soep-core,soep-core-2016-pb-m34,336,pzu08,7456,"Wichtiger als alle Anstrengungen sind die Fähigkeiten, die man mitbringt.","Der Wert 1 bedeutet: stimme überhaupt nicht zu.
Der Wert 7 bedeutet: stimme voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.",The abilities we have are more important than the efforts we make.,"Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1761+,,pzu08,,,,,,,,
soep-core,soep-core-2016-pb-m34,337,pzu09,7457,"Ich habe wenig Kontrolle über die Dinge, die in meinem Leben passieren.","Der Wert 1 bedeutet: stimme überhaupt nicht zu.
Der Wert 7 bedeutet: stimme voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.",I don't have much control over what happens in my life.,"Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1761+,,pzu09,,,,,,,,
soep-core,soep-core-2016-pb-m34,338v,,7458,In welchem Maße treffen die folgenden Aussagen auf Sie persönlich zu?,"Antworten Sie bitte anhand einer Skala.
Der Wert 1 bedeutet: trifft überhaupt nicht zu.
Der Wert 7 bedeutet: trifft voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.",To what extent do the following statements apply to you personally?,"Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",txt,,,,,,,,,,,
soep-core,soep-core-2016-pb-m34,338,pmas01,7459,"Wenn mir jemand einen Gefallen tut, bin ich bereit, dies zu erwidern.","Der Wert 1 bedeutet: trifft überhaupt nicht zu.
Der Wert 7 bedeutet: trifft voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.","If someone does me a favour, I am willing to reciprocate it.","Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1762+,,pmas01,,,,,,,,
soep-core,soep-core-2016-pb-m34,339,pmas02,7460,"Wenn mir schweres Unrecht zuteilwird, werde ich mich um jeden Preis bei der nächsten Gelegenheit
dafür rächen.","Der Wert 1 bedeutet: trifft überhaupt nicht zu.
Der Wert 7 bedeutet: trifft voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.","If someone does me a serious wrong, I will get my own back at any price at the next opportunity.","Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1762+,,pmas02,,,,,,,,
soep-core,soep-core-2016-pb-m34,340,pmas03,7461,"Wenn mich jemand in eine schwierige Lage bringt, werde ich das Gleiche mit ihm machen.","Der Wert 1 bedeutet: trifft überhaupt nicht zu.
Der Wert 7 bedeutet: trifft voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.","If somebody puts me in a difficult position, I will do the same to them.","Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1762+,,pmas03,,,,,,,,
soep-core,soep-core-2016-pb-m34,341,pmas04,7462,"Ich strenge mich besonders an, um jemandem zu helfen, der mir früher schon mal geholfen hat.","Der Wert 1 bedeutet: trifft überhaupt nicht zu.
Der Wert 7 bedeutet: trifft voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.",I make particular effort to help someone who has previously helped me.,"Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1762+,,pmas04,,,,,,,,
soep-core,soep-core-2016-pb-m34,342,pmas05,7463,"Wenn mich jemand beleidigt, werde ich mich ihm gegenüber auch beleidigend verhalten.","Der Wert 1 bedeutet: trifft überhaupt nicht zu.
Der Wert 7 bedeutet: trifft voll zu.
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen.","If someone insults me, I will insult them.","Please provide your answers using the scale provided.
1 means “I totally disagree"".
7 means “I totally agree"".
You can use the in-between ratings to tailor your response.",cat,1762+,,pmas05,,,,,,,,
